tone_group,stem,n,tf,idf,tf_idf,example_word,example_word_freq,doc_freq
dovish,allah,28,1.3101014907551285e-5,0.6931471805599453,9.080931545642986e-6,allah,189,104
dovish,bbb,28,1.3101014907551285e-5,0.6931471805599453,9.080931545642986e-6,bbb,149,101
dovish,cbirc,28,1.3101014907551285e-5,0.6931471805599453,9.080931545642986e-6,cbirc,46,22
dovish,jinp,28,1.3101014907551285e-5,0.6931471805599453,9.080931545642986e-6,jinping,81,45
dovish,kalimantan,28,1.3101014907551285e-5,0.6931471805599453,9.080931545642986e-6,kalimantan,78,16
dovish,leisur,28,1.3101014907551285e-5,0.6931471805599453,9.080931545642986e-6,leisure,187,136
dovish,lion,28,1.3101014907551285e-5,0.6931471805599453,9.080931545642986e-6,lions,32,29
dovish,mlf,28,1.3101014907551285e-5,0.6931471805599453,9.080931545642986e-6,mlf,41,16
dovish,nonmanufactur,28,1.3101014907551285e-5,0.6931471805599453,9.080931545642986e-6,nonmanufacturing,454,201
dovish,plath,28,1.3101014907551285e-5,0.6931471805599453,9.080931545642986e-6,plath,139,19
dovish,randzio,28,1.3101014907551285e-5,0.6931471805599453,9.080931545642986e-6,randzio,139,19
dovish,underemploy,28,1.3101014907551285e-5,0.6931471805599453,9.080931545642986e-6,underemployment,202,149
dovish,wal,28,1.3101014907551285e-5,0.6931471805599453,9.080931545642986e-6,wal,48,23
dovish,eleph,27,1.2633121517995882e-5,0.6931471805599453,8.756612561870022e-6,elephant,65,31
dovish,inflex,27,1.2633121517995882e-5,0.6931471805599453,8.756612561870022e-6,inflexible,137,178
dovish,mou,27,1.2633121517995882e-5,0.6931471805599453,8.756612561870022e-6,mou,192,93
dovish,nurs,27,1.2633121517995882e-5,0.6931471805599453,8.756612561870022e-6,nursing,152,110
dovish,robot,27,1.2633121517995882e-5,0.6931471805599453,8.756612561870022e-6,robots,110,106
dovish,tfp,27,1.2633121517995882e-5,0.6931471805599453,8.756612561870022e-6,tfp,510,118
dovish,tokenis,27,1.2633121517995882e-5,0.6931471805599453,8.756612561870022e-6,tokenised,104,36
dovish,undp,27,1.2633121517995882e-5,0.6931471805599453,8.756612561870022e-6,undp,49,22
